date,X,Y,precipitation_sum
20240727,42.791,5.901,0.0
20240812,42.791,5.901,0.8
20240727,42.841,5.901,0.0
20240812,42.841,5.901,0.7
20240727,42.891,5.901,0.0
20240812,42.891,5.901,0.7
20240727,42.941,5.901,0.0
20240812,42.941,5.901,0.7
20240727,42.991,5.901,0.0
20240812,42.991,5.901,0.8
20240727,43.041,5.901,0.0
20240812,43.041,5.901,0.8
20240727,43.091,5.901,0.0
20240812,43.091,5.901,0.8
20240727,43.141,5.901,0.0
20240812,43.141,5.901,0.8
20240727,43.191,5.901,0.0
20240812,43.191,5.901,0.8
20240727,43.241,5.901,0.0
20240812,43.241,5.901,0.8
20240727,43.291,5.901,0.0
20240812,43.291,5.901,0.8
20240727,43.341,5.901,0.0
20240812,43.341,5.901,0.9
20240727,43.391,5.901,0.0
20240812,43.391,5.901,0.9
20240727,43.441,5.901,0.0
20240812,43.441,5.901,0.9
20240727,43.491,5.901,0.0
20240812,43.491,5.901,0.9
20240727,43.541,5.901,0.0
20240812,43.541,5.901,0.8
20240727,43.591,5.901,0.0
20240812,43.591,5.901,0.8
20240727,43.641,5.901,0.0
20240812,43.641,5.901,0.8
20240727,43.691,5.901,0.0
20240812,43.691,5.901,0.7
20240727,43.741,5.901,0.0
20240812,43.741,5.901,0.7
20240727,43.791,5.901,0.0
20240812,43.791,5.901,0.0
20240727,43.841,5.901,0.0
20240812,43.841,5.901,0.0
20240727,43.891,5.901,0.0
20240812,43.891,5.901,0.0
20240727,43.941,5.901,0.0
20240812,43.941,5.901,0.0
20240727,43.991,5.901,0.0
20240812,43.991,5.901,0.0
20240727,44.041,5.901,0.0
20240812,44.041,5.901,0.0
20240727,44.091,5.901,0.0
20240812,44.091,5.901,0.0
20240727,44.141,5.901,0.0
20240812,44.141,5.901,0.0
20240727,44.191,5.901,0.0
20240812,44.191,5.901,0.0
20240727,44.241,5.901,0.0
20240812,44.241,5.901,0.0
20240727,44.291,5.901,0.0
20240812,44.291,5.901,0.0
20240727,44.341,5.901,0.0
20240812,44.341,5.901,0.0
20240727,44.391,5.901,0.0
20240812,44.391,5.901,0.0
20240727,44.441,5.901,0.0
20240812,44.441,5.901,0.0
20240727,44.491,5.901,0.0
20240812,44.491,5.901,0.0
20240727,44.541,5.901,0.0
20240812,44.541,5.901,0.0
20240727,44.591,5.901,0.0
20240812,44.591,5.901,0.0
20240727,44.641,5.901,0.0
20240812,44.641,5.901,0.0
20240727,44.691,5.901,0.0
20240812,44.691,5.901,0.0
20240727,44.741,5.901,0.0
20240812,44.741,5.901,0.0
20240727,44.791,5.901,0.0
20240812,44.791,5.901,0.0
20240727,44.841,5.901,0.0
20240812,44.841,5.901,0.0
20240727,44.891,5.901,0.0
20240812,44.891,5.901,0.0
20240727,44.941,5.901,0.0
20240812,44.941,5.901,0.0
20240727,44.991,5.901,0.0
20240812,44.991,5.901,0.0
20240727,45.041,5.901,0.0
20240812,45.041,5.901,0.0
20240727,45.091,5.901,0.0
20240812,45.091,5.901,0.7
20240727,45.141,5.901,0.0
20240812,45.141,5.901,0.0
20240727,45.191,5.901,0.0
20240812,45.191,5.901,0.0
20240727,45.241,5.901,0.0
20240812,45.241,5.901,0.0
20240727,45.291,5.901,0.0
20240812,45.291,5.901,0.0
20240727,45.341,5.901,0.0
20240812,45.341,5.901,0.0
20240727,45.391,5.901,0.0
20240812,45.391,5.901,0.0
20240727,45.441,5.901,0.0
20240812,45.441,5.901,0.0
20240727,45.491,5.901,0.0
20240812,45.491,5.901,0.0
20240727,45.541,5.901,0.0
20240812,45.541,5.901,0.0
20240727,45.591,5.901,0.0
20240812,45.591,5.901,0.0
20240727,45.641,5.901,0.0
20240812,45.641,5.901,0.0
20240727,45.691,5.901,0.0
20240812,45.691,5.901,0.0
20240727,45.741,5.901,0.0
20240812,45.741,5.901,0.0
20240727,45.791,5.901,0.0
20240812,45.791,5.901,0.0
20240727,45.841,5.901,0.0
20240812,45.841,5.901,0.0
20240727,45.891,5.901,0.0
20240812,45.891,5.901,0.0
20240727,45.941,5.901,0.0
20240812,45.941,5.901,0.0
20240727,45.991,5.901,0.0
20240812,45.991,5.901,0.0
20240727,46.041,5.901,0.0
20240812,46.041,5.901,0.0
20240727,46.088,5.904,0.0
20240812,46.088,5.904,0.0
20240727,46.123,5.919,0.0
20240812,46.123,5.919,0.0
20240727,40.707,5.951,0.0
20240812,40.707,5.951,7.1
20240727,40.741,5.951,0.0
20240812,40.741,5.951,7.1
20240727,40.791,5.951,0.0
20240812,40.791,5.951,6.1
20240727,40.841,5.951,0.0
20240812,40.841,5.951,7.3
20240727,40.891,5.951,0.0
20240812,40.891,5.951,11.1
20240727,40.941,5.951,0.0
20240812,40.941,5.951,6.9
20240727,40.991,5.951,0.0
20240812,40.991,5.951,8.9
20240727,41.041,5.951,0.0
20240812,41.041,5.951,8.1
20240727,41.091,5.951,0.0
20240812,41.091,5.951,8.4
20240727,41.141,5.951,0.0
20240812,41.141,5.951,8.4
20240727,41.191,5.951,0.0
20240812,41.191,5.951,6.6
20240727,41.241,5.951,0.0
20240812,41.241,5.951,7.8
20240727,41.291,5.951,0.0
20240812,41.291,5.951,1.2
20240727,41.341,5.951,0.0
20240812,41.341,5.951,1.3
20240727,41.391,5.951,0.0
20240812,41.391,5.951,0.9
20240727,41.441,5.951,0.0
20240812,41.441,5.951,1.0
20240727,41.491,5.951,0.0
20240812,41.491,5.951,0.9
20240727,41.541,5.951,0.0
20240812,41.541,5.951,1.5
20240727,41.591,5.951,0.0
20240812,41.591,5.951,1.5
20240727,41.641,5.951,0.0
20240812,41.641,5.951,1.5
20240727,41.691,5.951,0.0
20240812,41.691,5.951,1.1
20240727,41.741,5.951,0.0
20240812,41.741,5.951,1.2
20240727,41.791,5.951,0.0
20240812,41.791,5.951,1.7
20240727,41.841,5.951,0.0
20240812,41.841,5.951,1.5
20240727,41.891,5.951,0.0
20240812,41.891,5.951,1.9
20240727,41.941,5.951,0.0
20240812,41.941,5.951,1.7
20240727,41.991,5.951,0.0
20240812,41.991,5.951,1.6
20240727,42.041,5.951,0.0
20240812,42.041,5.951,1.6
20240727,42.091,5.951,0.0
20240812,42.091,5.951,1.9
20240727,42.141,5.951,0.0
20240812,42.141,5.951,1.3
20240727,42.191,5.951,0.0
20240812,42.191,5.951,1.3
20240727,42.241,5.951,0.0
20240812,42.241,5.951,1.4
20240727,42.291,5.951,0.0
20240812,42.291,5.951,1.9
20240727,42.341,5.951,0.0
20240812,42.341,5.951,1.1
20240727,42.391,5.951,0.0
20240812,42.391,5.951,1.3
20240727,42.441,5.951,0.0
20240812,42.441,5.951,1.2
20240727,42.491,5.951,0.0
20240812,42.491,5.951,1.4
20240727,42.541,5.951,0.0
20240812,42.541,5.951,1.5
20240727,42.591,5.951,0.0
20240812,42.591,5.951,1.3
20240727,42.641,5.951,0.0
20240812,42.641,5.951,1.3
20240727,42.691,5.951,0.0
20240812,42.691,5.951,1.1
20240727,42.741,5.951,0.0
20240812,42.741,5.951,0.8
20240727,42.791,5.951,0.0
20240812,42.791,5.951,0.7
20240727,42.841,5.951,0.0
20240812,42.841,5.951,0.8
20240727,42.891,5.951,0.0
20240812,42.891,5.951,0.8
20240727,42.941,5.951,0.0
20240812,42.941,5.951,0.7
20240727,42.991,5.951,0.0
20240812,42.991,5.951,0.7
20240727,43.041,5.951,0.0
20240812,43.041,5.951,0.8
20240727,43.091,5.951,0.0
20240812,43.091,5.951,0.8
20240727,43.141,5.951,0.0
20240812,43.141,5.951,0.8
20240727,43.191,5.951,0.0
20240812,43.191,5.951,0.7
20240727,43.241,5.951,0.0
20240812,43.241,5.951,0.7
20240727,43.291,5.951,0.0
20240812,43.291,5.951,0.8
20240727,43.341,5.951,0.0
20240812,43.341,5.951,0.8
20240727,43.391,5.951,0.0
20240812,43.391,5.951,0.8
20240727,43.441,5.951,0.0
20240812,43.441,5.951,0.8
20240727,43.491,5.951,0.0
20240812,43.491,5.951,0.8
20240727,43.541,5.951,0.0
20240812,43.541,5.951,0.8
20240727,43.591,5.951,0.0
20240812,43.591,5.951,0.8
20240727,43.641,5.951,0.0
20240812,43.641,5.951,0.7
20240727,43.691,5.951,0.0
20240812,43.691,5.951,0.8
20240727,43.741,5.951,0.0
20240812,43.741,5.951,0.7
20240727,43.791,5.951,0.0
20240812,43.791,5.951,0.0
20240727,43.841,5.951,0.0
20240812,43.841,5.951,0.0
20240727,43.891,5.951,0.0
20240812,43.891,5.951,0.0
20240727,43.941,5.951,0.0
20240812,43.941,5.951,0.0
20240727,43.991,5.951,0.0
20240812,43.991,5.951,0.0
20240727,44.041,5.951,0.0
20240812,44.041,5.951,0.0
20240727,44.091,5.951,0.0
20240812,44.091,5.951,0.0
20240727,44.141,5.951,0.0
20240812,44.141,5.951,0.0
20240727,44.191,5.951,0.0
20240812,44.191,5.951,0.0
20240727,44.241,5.951,0.0
20240812,44.241,5.951,0.0
20240727,44.291,5.951,0.0
20240812,44.291,5.951,0.0
20240727,44.341,5.951,0.0
20240812,44.341,5.951,0.0
20240727,44.391,5.951,0.0
20240812,44.391,5.951,0.0
20240727,44.441,5.951,0.0
20240812,44.441,5.951,0.0
20240727,44.491,5.951,0.0
20240812,44.491,5.951,0.0
20240727,44.541,5.951,0.0
20240812,44.541,5.951,0.0
20240727,44.591,5.951,0.0
20240812,44.591,5.951,0.7
20240727,44.641,5.951,0.0
20240812,44.641,5.951,0.0
20240727,44.691,5.951,0.0
20240812,44.691,5.951,0.7
20240727,44.741,5.951,0.0
20240812,44.741,5.951,0.7
20240727,44.791,5.951,0.0
20240812,44.791,5.951,0.7
20240727,44.841,5.951,0.0
20240812,44.841,5.951,0.0
20240727,44.891,5.951,0.0
20240812,44.891,5.951,0.0
20240727,44.941,5.951,0.0
20240812,44.941,5.951,0.7
20240727,44.991,5.951,0.0
20240812,44.991,5.951,0.0
20240727,45.041,5.951,0.0
20240812,45.041,5.951,0.0
20240727,45.091,5.951,0.0
20240812,45.091,5.951,0.0
20240727,45.141,5.951,0.0
20240812,45.141,5.951,0.0
20240727,45.191,5.951,0.0
20240812,45.191,5.951,0.0
20240727,45.241,5.951,0.0
20240812,45.241,5.951,0.0
20240727,45.291,5.951,0.0
20240812,45.291,5.951,0.0
20240727,45.341,5.951,0.0
20240812,45.341,5.951,0.0
20240727,45.391,5.951,0.0
20240812,45.391,5.951,0.0
20240727,45.441,5.951,0.0
20240812,45.441,5.951,0.0
20240727,45.491,5.951,0.0
20240812,45.491,5.951,0.0
20240727,45.541,5.951,0.0
20240812,45.541,5.951,0.0
20240727,45.591,5.951,0.0
20240812,45.591,5.951,0.0
20240727,45.641,5.951,0.0
20240812,45.641,5.951,0.0
20240727,45.691,5.951,0.0
20240812,45.691,5.951,0.0
20240727,45.741,5.951,0.0
20240812,45.741,5.951,0.0
20240727,45.791,5.951,0.0
20240812,45.791,5.951,0.0
20240727,45.841,5.951,0.0
20240812,45.841,5.951,0.0
20240727,45.891,5.951,0.0
20240812,45.891,5.951,0.0
20240727,45.941,5.951,0.0
20240812,45.941,5.951,0.0
20240727,45.991,5.951,0.0
20240812,45.991,5.951,0.0
20240727,46.041,5.951,0.0
20240812,46.041,5.951,0.0
20240727,46.091,5.951,0.0
20240812,46.091,5.951,0.0
20240727,46.138,5.954,0.0
20240812,46.138,5.954,0.0
20240727,46.172,5.969,0.0
20240812,46.172,5.969,0.0
20240727,40.706,6.002,0.0
20240812,40.706,6.002,7.3
20240727,40.741,6.001,0.0
20240812,40.741,6.001,6.5
20240727,40.791,6.001,0.0
20240812,40.791,6.001,8.2
20240727,40.841,6.001,0.0
20240812,40.841,6.001,8.5
20240727,40.891,6.001,0.0
20240812,40.891,6.001,14.3
20240727,40.941,6.001,0.0
20240812,40.941,6.001,8.9
20240727,40.991,6.001,0.0
20240812,40.991,6.001,9.6
20240727,41.041,6.001,0.0
20240812,41.041,6.001,10.0
20240727,41.091,6.001,0.0
20240812,41.091,6.001,9.6
20240727,41.141,6.001,0.0
20240812,41.141,6.001,8.6
20240727,41.191,6.001,0.0
20240812,41.191,6.001,7.8
20240727,41.241,6.001,0.0
20240812,41.241,6.001,11.8
20240727,41.291,6.001,0.0
20240812,41.291,6.001,10.8
20240727,41.341,6.001,0.0
20240812,41.341,6.001,1.3
20240727,41.391,6.001,0.0
20240812,41.391,6.001,2.9
20240727,41.441,6.001,0.0
20240812,41.441,6.001,0.9
20240727,41.491,6.001,0.0
20240812,41.491,6.001,1.4
20240727,41.541,6.001,0.0
20240812,41.541,6.001,1.1
20240727,41.591,6.001,0.0
20240812,41.591,6.001,1.4
20240727,41.641,6.001,0.0
20240812,41.641,6.001,1.1
20240727,41.691,6.001,0.0
20240812,41.691,6.001,1.2
20240727,41.741,6.001,0.0
20240812,41.741,6.001,1.7
20240727,41.791,6.001,0.0
20240812,41.791,6.001,1.2
20240727,41.841,6.001,0.0
20240812,41.841,6.001,1.8
20240727,41.891,6.001,0.0
20240812,41.891,6.001,1.9
20240727,41.941,6.001,0.0
20240812,41.941,6.001,1.8
20240727,41.991,6.001,0.0
20240812,41.991,6.001,2.2
20240727,42.041,6.001,0.0
20240812,42.041,6.001,2.0
20240727,42.091,6.001,0.0
20240812,42.091,6.001,1.2
20240727,42.141,6.001,0.0
20240812,42.141,6.001,1.2
20240727,42.191,6.001,0.0
20240812,42.191,6.001,1.7
20240727,42.241,6.001,0.0
20240812,42.241,6.001,1.1
20240727,42.291,6.001,0.0
20240812,42.291,6.001,1.2
20240727,42.341,6.001,0.0
20240812,42.341,6.001,1.0
20240727,42.391,6.001,0.0
20240812,42.391,6.001,1.2
20240727,42.441,6.001,0.0
20240812,42.441,6.001,1.4
20240727,42.491,6.001,0.0
20240812,42.491,6.001,1.6
20240727,42.541,6.001,0.0
20240812,42.541,6.001,1.6
20240727,42.591,6.001,0.0
20240812,42.591,6.001,1.9
20240727,42.641,6.001,0.0
20240812,42.641,6.001,1.4
20240727,42.691,6.001,0.0
20240812,42.691,6.001,1.1
20240727,42.741,6.001,0.0
20240812,42.741,6.001,0.7
20240727,42.791,6.001,0.0
20240812,42.791,6.001,0.7
20240727,42.841,6.001,0.0
20240812,42.841,6.001,0.7
20240727,42.891,6.001,0.0
20240812,42.891,6.001,0.8
20240727,42.941,6.001,0.0
20240812,42.941,6.001,0.8
20240727,42.991,6.001,0.0
20240812,42.991,6.001,0.8
20240727,43.041,6.001,0.0
20240812,43.041,6.001,0.8
20240727,43.091,6.001,0.0
20240812,43.091,6.001,1.4000001
20240727,43.141,6.001,0.0
20240812,43.141,6.001,1.4000001
20240727,43.191,6.001,0.0
20240812,43.191,6.001,0.9
20240727,43.241,6.001,0.0
20240812,43.241,6.001,0.8
20240727,43.291,6.001,0.0
20240812,43.291,6.001,0.8
20240727,43.341,6.001,0.0
20240812,43.341,6.001,0.8
20240727,43.391,6.001,0.0
20240812,43.391,6.001,0.8
20240727,43.441,6.001,0.0
20240812,43.441,6.001,0.8
20240727,43.491,6.001,0.0
20240812,43.491,6.001,0.8
20240727,43.541,6.001,0.0
20240812,43.541,6.001,0.8
20240727,43.591,6.001,0.0
20240812,43.591,6.001,1.5
20240727,43.641,6.001,0.0
20240812,43.641,6.001,0.7
20240727,43.691,6.001,0.0
20240812,43.691,6.001,0.7
20240727,43.741,6.001,0.0
20240812,43.741,6.001,0.7
20240727,43.791,6.001,0.0
20240812,43.791,6.001,0.6
20240727,43.841,6.001,0.0
20240812,43.841,6.001,0.0
20240727,43.891,6.001,0.0
20240812,43.891,6.001,0.0
20240727,43.941,6.001,0.0
20240812,43.941,6.001,0.0
20240727,43.991,6.001,0.0
20240812,43.991,6.001,0.0
20240727,44.041,6.001,0.0
20240812,44.041,6.001,0.0
20240727,44.091,6.001,0.0
20240812,44.091,6.001,0.0
20240727,44.141,6.001,0.0
20240812,44.141,6.001,0.0
20240727,44.191,6.001,0.0
20240812,44.191,6.001,0.0
20240727,44.241,6.001,0.0
20240812,44.241,6.001,0.0
20240727,44.291,6.001,0.0
20240812,44.291,6.001,0.7
20240727,44.341,6.001,0.0
20240812,44.341,6.001,0.0
20240727,44.391,6.001,0.0
20240812,44.391,6.001,0.0
20240727,44.441,6.001,0.0
20240812,44.441,6.001,0.0
20240727,44.491,6.001,0.0
20240812,44.491,6.001,0.0
20240727,44.541,6.001,0.0
20240812,44.541,6.001,0.0
20240727,44.591,6.001,0.0
20240812,44.591,6.001,0.0
20240727,44.641,6.001,0.0
20240812,44.641,6.001,0.0
20240727,44.691,6.001,0.0
20240812,44.691,6.001,0.0
20240727,44.741,6.001,0.0
20240812,44.741,6.001,0.0
20240727,44.791,6.001,0.0
20240812,44.791,6.001,0.0
20240727,44.841,6.001,0.0
20240812,44.841,6.001,0.0
20240727,44.891,6.001,0.0
20240812,44.891,6.001,0.0
20240727,44.941,6.001,0.0
20240812,44.941,6.001,0.0
20240727,44.991,6.001,0.0
20240812,44.991,6.001,0.0
20240727,45.041,6.001,0.0
20240812,45.041,6.001,0.0
20240727,45.091,6.001,0.0
20240812,45.091,6.001,0.0
20240727,45.141,6.001,0.0
20240812,45.141,6.001,0.0
20240727,45.191,6.001,0.0
20240812,45.191,6.001,0.0
20240727,45.241,6.001,0.0
20240812,45.241,6.001,0.0
20240727,45.291,6.001,0.0
20240812,45.291,6.001,0.0
20240727,45.341,6.001,0.0
20240812,45.341,6.001,0.0
20240727,45.391,6.001,0.0
20240812,45.391,6.001,0.0
20240727,45.441,6.001,0.0
20240812,45.441,6.001,0.0
20240727,45.491,6.001,0.0
20240812,45.491,6.001,0.0
20240727,45.541,6.001,0.0
20240812,45.541,6.001,0.0
20240727,45.591,6.001,0.0
20240812,45.591,6.001,0.0
20240727,45.641,6.001,0.0
20240812,45.641,6.001,0.0
20240727,45.691,6.001,0.0
20240812,45.691,6.001,0.0
20240727,45.741,6.001,0.0
20240812,45.741,6.001,0.0
20240727,45.791,6.001,0.0
20240812,45.791,6.001,0.0
20240727,45.841,6.001,0.0
20240812,45.841,6.001,0.0
20240727,45.891,6.001,0.0
20240812,45.891,6.001,0.0
20240727,45.941,6.001,0.0
20240812,45.941,6.001,0.0
20240727,45.991,6.001,0.0
20240812,45.991,6.001,0.0
20240727,46.041,6.001,0.0
20240812,46.041,6.001,0.0
20240727,46.091,6.001,0.0
20240812,46.091,6.001,0.0
20240727,46.141,6.001,0.0
20240812,46.141,6.001,0.0
20240727,46.187,6.004,0.0
20240812,46.187,6.004,0.5
20240727,46.222,6.02,0.0
20240812,46.222,6.02,0.0
20240727,40.702,6.052,0.0
20240812,40.702,6.052,11.0
20240727,40.741,6.051,0.0
20240812,40.741,6.051,9.2
20240727,40.791,6.051,0.0
20240812,40.791,6.051,10.700001
20240727,40.841,6.051,0.0
20240812,40.841,6.051,7.5
20240727,40.891,6.051,0.0
20240812,40.891,6.051,6.4
20240727,40.941,6.051,0.0
20240812,40.941,6.051,12.2
20240727,40.991,6.051,0.0
20240812,40.991,6.051,12.3
20240727,41.041,6.051,0.0
20240812,41.041,6.051,9.0
20240727,41.091,6.051,0.0
20240812,41.091,6.051,10.6
20240727,41.141,6.051,0.0
20240812,41.141,6.051,10.7
20240727,41.191,6.051,0.0
20240812,41.191,6.051,11.2
20240727,41.241,6.051,0.0
20240812,41.241,6.051,9.4
20240727,41.291,6.051,0.0
20240812,41.291,6.051,11.7
20240727,41.341,6.051,0.0
20240812,41.341,6.051,1.3
20240727,41.391,6.051,0.0
20240812,41.391,6.051,1.3000001
20240727,41.441,6.051,0.0
20240812,41.441,6.051,1.4
20240727,41.491,6.051,0.0
20240812,41.491,6.051,1.0
20240727,41.541,6.051,0.0
20240812,41.541,6.051,1.1
20240727,41.591,6.051,0.0
20240812,41.591,6.051,1.6
20240727,41.641,6.051,0.0
20240812,41.641,6.051,1.6
20240727,41.691,6.051,0.0
20240812,41.691,6.051,1.6
20240727,41.741,6.051,0.0
20240812,41.741,6.051,1.7
20240727,41.791,6.051,0.0
20240812,41.791,6.051,4.7
20240727,41.841,6.051,0.0
20240812,41.841,6.051,1.8
20240727,41.891,6.051,0.0
20240812,41.891,6.051,1.8
20240727,41.941,6.051,0.0
20240812,41.941,6.051,1.8
20240727,41.991,6.051,0.0
20240812,41.991,6.051,1.8
20240727,42.041,6.051,0.0
20240812,42.041,6.051,1.5
20240727,42.091,6.051,0.0
20240812,42.091,6.051,1.3
20240727,42.141,6.051,0.0
20240812,42.141,6.051,1.4
20240727,42.191,6.051,0.0
20240812,42.191,6.051,1.4
20240727,42.241,6.051,0.0
20240812,42.241,6.051,1.4
20240727,42.291,6.051,0.0
20240812,42.291,6.051,1.1
20240727,42.341,6.051,0.0
20240812,42.341,6.051,1.2
20240727,42.391,6.051,0.0
20240812,42.391,6.051,1.1
20240727,42.441,6.051,0.0
20240812,42.441,6.051,1.3000001
20240727,42.491,6.051,0.0
20240812,42.491,6.051,1.6
20240727,42.541,6.051,0.0
20240812,42.541,6.051,1.6
20240727,42.591,6.051,0.0
20240812,42.591,6.051,1.8
20240727,42.641,6.051,0.0
20240812,42.641,6.051,1.7
20240727,42.691,6.051,0.0
20240812,42.691,6.051,1.6
20240727,42.741,6.051,0.0
20240812,42.741,6.051,0.7
20240727,42.791,6.051,0.0
20240812,42.791,6.051,0.7
20240727,42.841,6.051,0.0
20240812,42.841,6.051,0.7
20240727,42.891,6.051,0.0
20240812,42.891,6.051,0.7
20240727,42.941,6.051,0.0
20240812,42.941,6.051,0.70000005
20240727,42.991,6.051,0.0
20240812,42.991,6.051,0.8
20240727,43.041,6.051,0.0
20240812,43.041,6.051,0.8
20240727,43.091,6.051,0.0
20240812,43.091,6.051,0.8
20240727,43.141,6.051,0.0
20240812,43.141,6.051,1.5
20240727,43.191,6.051,0.0
20240812,43.191,6.051,0.8
20240727,43.241,6.051,0.0
20240812,43.241,6.051,0.8
20240727,43.291,6.051,0.0
20240812,43.291,6.051,0.8
20240727,43.341,6.051,0.0
20240812,43.341,6.051,0.7
20240727,43.391,6.051,0.0
20240812,43.391,6.051,0.8
20240727,43.441,6.051,0.0
20240812,43.441,6.051,0.8
20240727,43.491,6.051,0.0
20240812,43.491,6.051,0.8
20240727,43.541,6.051,0.0
20240812,43.541,6.051,0.8
20240727,43.591,6.051,0.0
20240812,43.591,6.051,0.8
20240727,43.641,6.051,0.0
20240812,43.641,6.051,0.7
20240727,43.691,6.051,0.0
20240812,43.691,6.051,0.8
20240727,43.741,6.051,0.0
20240812,43.741,6.051,0.8
20240727,43.791,6.051,0.0
20240812,43.791,6.051,0.7
20240727,43.841,6.051,0.0
20240812,43.841,6.051,0.0
20240727,43.891,6.051,0.0
20240812,43.891,6.051,0.0
20240727,43.941,6.051,0.0
20240812,43.941,6.051,0.0
20240727,43.991,6.051,0.0
20240812,43.991,6.051,0.0
20240727,44.041,6.051,0.0
20240812,44.041,6.051,0.0
20240727,44.091,6.051,0.0
20240812,44.091,6.051,0.0
20240727,44.141,6.051,0.0
20240812,44.141,6.051,0.0
20240727,44.191,6.051,0.0
20240812,44.191,6.051,0.0
20240727,44.241,6.051,0.0
20240812,44.241,6.051,0.0
20240727,44.291,6.051,0.0
20240812,44.291,6.051,0.0
20240727,44.341,6.051,0.0
20240812,44.341,6.051,0.0
20240727,44.391,6.051,0.0
20240812,44.391,6.051,0.0
20240727,44.441,6.051,0.0
20240812,44.441,6.051,0.0
20240727,44.491,6.051,0.0
20240812,44.491,6.051,0.0
20240727,44.541,6.051,0.0
20240812,44.541,6.051,0.0
20240727,44.591,6.051,0.0
20240812,44.591,6.051,0.0
20240727,44.641,6.051,0.0
20240812,44.641,6.051,0.0
20240727,44.691,6.051,0.0
20240812,44.691,6.051,0.0
20240727,44.741,6.051,0.0
20240812,44.741,6.051,0.0
20240727,44.791,6.051,0.0
20240812,44.791,6.051,0.0
20240727,44.841,6.051,0.0
20240812,44.841,6.051,0.0
20240727,44.891,6.051,0.0
20240812,44.891,6.051,0.0
20240727,44.941,6.051,0.0
20240812,44.941,6.051,0.0
20240727,44.991,6.051,0.0
20240812,44.991,6.051,0.0
20240727,45.041,6.051,0.0
20240812,45.041,6.051,0.0
20240727,45.091,6.051,0.0
20240812,45.091,6.051,0.0
20240727,45.141,6.051,0.0
20240812,45.141,6.051,0.0
20240727,45.191,6.051,0.0
20240812,45.191,6.051,0.0
20240727,45.241,6.051,0.0
20240812,45.241,6.051,0.0
20240727,45.291,6.051,0.0
20240812,45.291,6.051,0.0
20240727,45.341,6.051,0.0
20240812,45.341,6.051,0.0
20240727,45.391,6.051,0.0
20240812,45.391,6.051,0.0
20240727,45.441,6.051,0.0
20240812,45.441,6.051,0.0
20240727,45.491,6.051,0.0
20240812,45.491,6.051,0.0
20240727,45.541,6.051,0.0
20240812,45.541,6.051,0.0
20240727,45.591,6.051,0.0
20240812,45.591,6.051,0.0
20240727,45.641,6.051,0.0
20240812,45.641,6.051,0.0
20240727,45.691,6.051,0.0
20240812,45.691,6.051,0.0
20240727,45.741,6.051,0.0
20240812,45.741,6.051,0.0
20240727,45.791,6.051,0.0
20240812,45.791,6.051,0.0
20240727,45.841,6.051,0.0
20240812,45.841,6.051,0.0
20240727,45.891,6.051,0.0
20240812,45.891,6.051,0.0
20240727,45.941,6.051,0.0
20240812,45.941,6.051,0.0
20240727,45.991,6.051,0.0
20240812,45.991,6.051,0.0
20240727,46.041,6.051,0.0
20240812,46.041,6.051,0.0
20240727,46.091,6.051,0.0
20240812,46.091,6.051,0.0
20240727,46.141,6.051,0.0
20240812,46.141,6.051,0.0
20240727,46.191,6.051,0.0
20240812,46.191,6.051,0.5
20240727,46.237,6.055,0.0
20240812,46.237,6.055,0.0
20240727,46.272,6.07,0.0
20240812,46.272,6.07,0.0
20240727,40.701,6.101,0.0
20240812,40.701,6.101,10.6
20240727,40.741,6.101,0.0
20240812,40.741,6.101,9.799999
20240727,40.791,6.101,0.0
20240812,40.791,6.101,11.700001
20240727,40.841,6.101,0.0
20240812,40.841,6.101,5.5
20240727,40.891,6.101,0.0
20240812,40.891,6.101,10.5
20240727,40.941,6.101,0.0
20240812,40.941,6.101,12.700001
20240727,40.991,6.101,0.0
20240812,40.991,6.101,7.9
20240727,41.041,6.101,0.0
20240812,41.041,6.101,13.700001
20240727,41.091,6.101,0.0
20240812,41.091,6.101,11.0
20240727,41.141,6.101,0.0
20240812,41.141,6.101,8.7
20240727,41.191,6.101,0.0
20240812,41.191,6.101,9.3
20240727,41.241,6.101,0.0
20240812,41.241,6.101,10.900001
20240727,41.291,6.101,0.0
20240812,41.291,6.101,9.3
20240727,41.341,6.101,0.0
20240812,41.341,6.101,1.0
20240727,41.391,6.101,0.0
20240812,41.391,6.101,1.4
20240727,41.441,6.101,0.0
20240812,41.441,6.101,1.6
20240727,41.491,6.101,0.0
20240812,41.491,6.101,1.4000001
20240727,41.541,6.101,0.0
20240812,41.541,6.101,1.6
20240727,41.591,6.101,0.0
20240812,41.591,6.101,17.7
20240727,41.641,6.101,0.0
20240812,41.641,6.101,16.9
20240727,41.691,6.101,0.0
20240812,41.691,6.101,16.0
20240727,41.741,6.101,0.0
20240812,41.741,6.101,1.3
20240727,41.791,6.101,0.0
